策略,样本,胜率,盈亏比,单笔平均收益,总收益_线性,净值_顺序复利,未成交数
扩展网格_止损-3|止盈9|强势阈值1.0|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.397849,1.920535,0.007096,0.659943,1.460732,0
扩展网格_止损-3|止盈8|强势阈值1.0|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.387097,2.000753,0.007093,0.659659,1.452533,0
扩展网格_止损-5|止盈8|强势阈值1.0|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.505376,1.260928,0.007091,0.659501,1.517991,0
扩展网格_止损-3|止盈10|强势阈值0.0|强势参考d0|最多D3|转弱阈值-1(可成交),93,0.387097,2.004319,0.007090,0.659400,1.450419,0
扩展网格_止损-4|止盈9|强势阈值2.0|强势参考d0|最多D5|转弱阈值1(可成交),93,0.473118,1.439678,0.007086,0.658983,1.512450,0
扩展网格_止损-4|止盈9|强势阈值2.0|强势参考d0|最多D4|转弱阈值1(可成交),93,0.473118,1.439678,0.007086,0.658983,1.512450,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.494624,1.321325,0.007082,0.658635,1.531989,0
扩展网格_止损-3|止盈12|强势阈值1.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.430108,1.703196,0.007077,0.658134,1.499107,0
扩展网格_止损-3|止盈12|强势阈值1.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.430108,1.703196,0.007077,0.658134,1.499107,0
扩展网格_止损-3|止盈12|强势阈值1.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.430108,1.703196,0.007077,0.658134,1.499107,0
扩展网格_止损-3|止盈12|强势阈值1.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.430108,1.703196,0.007077,0.658134,1.499107,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值-1(可成交),93,0.516129,1.208268,0.007068,0.657285,1.516341,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.516129,1.215258,0.007064,0.656986,1.526522,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.516129,1.215258,0.007064,0.656986,1.526522,0
扩展网格_止损-5|止盈9|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值-1(可成交),93,0.516129,1.207953,0.007059,0.656520,1.515947,0
扩展网格_止损-5|止盈9|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值-1(可成交),93,0.516129,1.207953,0.007059,0.656520,1.515947,0
扩展网格_止损-4|止盈10|强势阈值0.0|强势参考d0|最多D4|转弱阈值0(可成交),93,0.397849,1.912479,0.007057,0.656347,1.441012,0
扩展网格_止损-4|止盈9|强势阈值0.0|强势参考prev_close|最多D3|转弱阈值1(可成交),93,0.516129,1.206636,0.007055,0.656152,1.517825,0
扩展网格_止损-4|止盈9|强势阈值0.0|强势参考prev_close|最多D3|转弱阈值0(可成交),93,0.516129,1.206636,0.007055,0.656152,1.517825,0
扩展网格_止损-4|止盈9|强势阈值1.0|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.408602,1.830711,0.007047,0.655393,1.448331,0
扩展网格_止损-5|止盈10|强势阈值1.0|强势参考prev_close|最多D5|转弱阈值-1(可成交),93,0.516129,1.209182,0.007047,0.655387,1.506832,0
扩展网格_止损-5|止盈10|强势阈值1.0|强势参考prev_close|最多D4|转弱阈值-1(可成交),93,0.516129,1.209182,0.007047,0.655387,1.506832,0
扩展网格_止损-5|止盈9|强势阈值0.5|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.387097,2.001901,0.007046,0.655312,1.446991,0
扩展网格_止损-4|止盈8|强势阈值1.0|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.397849,1.906549,0.007044,0.655109,1.440202,0
扩展网格_止损-4|止盈7|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值-2(可成交),93,0.494624,1.309075,0.007042,0.654943,1.510806,0
扩展网格_止损-6|止盈10|强势阈值1.0|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.430108,1.687246,0.007033,0.654112,1.444800,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.505376,1.261133,0.007033,0.654085,1.518983,0
扩展网格_止损-3|止盈12|强势阈值0.5|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.354839,2.294186,0.007031,0.653858,1.404791,0
扩展网格_止损-4|止盈8|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.505376,1.258058,0.007029,0.653673,1.508175,0
扩展网格_止损-4|止盈12|强势阈值1.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.440860,1.624627,0.007028,0.653584,1.486381,0
扩展网格_止损-4|止盈12|强势阈值1.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.440860,1.624627,0.007028,0.653584,1.486381,0
扩展网格_止损-4|止盈12|强势阈值1.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.440860,1.624627,0.007028,0.653584,1.486381,0
扩展网格_止损-4|止盈12|强势阈值1.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.440860,1.624627,0.007028,0.653584,1.486381,0
扩展网格_止损-5|止盈12|强势阈值0.0|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.365591,2.173637,0.007024,0.653273,1.392573,0
扩展网格_止损-4|止盈8|强势阈值0.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.505376,1.257317,0.007010,0.651939,1.505763,0
扩展网格_止损-3|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值0(可成交),93,0.462366,1.502169,0.006999,0.650948,1.508798,0
扩展网格_止损-3|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值1(可成交),93,0.462366,1.502169,0.006999,0.650948,1.508798,0
扩展网格_止损-3|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值-1(可成交),93,0.462366,1.502169,0.006999,0.650948,1.508798,0
扩展网格_止损-3|止盈10|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.494624,1.313133,0.006993,0.650347,1.504786,0
扩展网格_止损-4|止盈12|强势阈值0.5|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.365591,2.182758,0.006982,0.649308,1.392865,0
扩展网格_止损-3|止盈10|强势阈值0.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.494624,1.312606,0.006980,0.649170,1.502436,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.505376,1.267816,0.006978,0.648931,1.535398,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.505376,1.267816,0.006978,0.648931,1.535398,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.505376,1.267816,0.006978,0.648931,1.535398,0
扩展网格_止损-3|止盈8|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.505376,1.267816,0.006978,0.648931,1.535398,0
扩展网格_止损-3|止盈10|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值-2(可成交),93,0.483871,1.368495,0.006969,0.648152,1.498534,0
扩展网格_止损-3|止盈8|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值-2(可成交),93,0.483871,1.368380,0.006967,0.647905,1.507633,0
扩展网格_止损-3|止盈10|强势阈值2.0|强势参考d0|最多D5|转弱阈值0(可成交),93,0.462366,1.500510,0.006965,0.647767,1.492409,0
扩展网格_止损-3|止盈10|强势阈值2.0|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.462366,1.500510,0.006965,0.647767,1.492409,0
扩展网格_止损-3|止盈10|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.494624,1.317753,0.006965,0.647730,1.500989,0
扩展网格_止损-5|止盈10|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值1(可成交),93,0.526882,1.158950,0.006958,0.647114,1.500103,0
扩展网格_止损-5|止盈10|强势阈值0.0|强势参考prev_close|最多D5|转弱阈值1(可成交),93,0.526882,1.158950,0.006958,0.647114,1.500103,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考prev_close|最多D5|转弱阈值-1(可成交),93,0.516129,1.203982,0.006956,0.646881,1.501788,0
扩展网格_止损-6|止盈12|强势阈值1.0|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.505376,1.249976,0.006955,0.646858,1.446502,0
扩展网格_止损-3|止盈9|强势阈值1.0|强势参考d0|最多D3|转弱阈值-2(可成交),93,0.397849,1.912290,0.006952,0.646576,1.439247,0
扩展网格_止损-4|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值-1(可成交),93,0.473118,1.433452,0.006951,0.646398,1.495989,0
扩展网格_止损-4|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值1(可成交),93,0.473118,1.433452,0.006951,0.646398,1.495989,0
扩展网格_止损-4|止盈9|强势阈值2.0|强势参考d0|最多D3|转弱阈值0(可成交),93,0.473118,1.433452,0.006951,0.646398,1.495989,0
扩展网格_止损-3|止盈7|强势阈值1.0|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.473118,1.426928,0.006943,0.645713,1.502594,0
扩展网格_止损-3|止盈7|强势阈值1.0|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.473118,1.426928,0.006943,0.645713,1.502594,0
扩展网格_止损-6|止盈12|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.505376,1.244967,0.006943,0.645689,1.438208,0
扩展网格_止损-4|止盈8|强势阈值0.0|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.376344,2.070453,0.006939,0.645331,1.422618,0
网格_止损-5|强势0|兑现8(可成交),93,0.440860,1.612672,0.006935,0.644984,1.496324,0
扩展网格_止损-5|止盈8|强势阈值0.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.440860,1.612672,0.006935,0.644984,1.496324,0
扩展网格_止损-5|止盈8|强势阈值0.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.440860,1.612672,0.006935,0.644984,1.496324,0
扩展网格_止损-5|止盈8|强势阈值0.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.440860,1.612672,0.006935,0.644984,1.496324,0
扩展网格_止损-5|止盈8|强势阈值0.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.440860,1.612672,0.006935,0.644984,1.496324,0
扩展网格_止损-3|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.462366,1.499024,0.006935,0.644917,1.507174,0
扩展网格_止损-3|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.462366,1.499024,0.006935,0.644917,1.507174,0
扩展网格_止损-3|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.462366,1.499024,0.006935,0.644917,1.507174,0
扩展网格_止损-3|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.462366,1.499024,0.006935,0.644917,1.507174,0
扩展网格_止损-4|止盈7|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.483871,1.358807,0.006934,0.644866,1.488772,0
扩展网格_止损-4|止盈7|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.483871,1.358807,0.006934,0.644866,1.488772,0
扩展网格_止损-4|止盈8|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.505376,1.248850,0.006929,0.644443,1.494321,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.516129,1.209929,0.006929,0.644381,1.522363,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.516129,1.209929,0.006929,0.644381,1.522363,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.516129,1.209929,0.006929,0.644381,1.522363,0
扩展网格_止损-4|止盈8|强势阈值2.0|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.516129,1.209929,0.006929,0.644381,1.522363,0
扩展网格_止损-3|止盈9|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.505376,1.265698,0.006927,0.644175,1.515057,0
扩展网格_止损-3|止盈9|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.505376,1.265698,0.006927,0.644175,1.515057,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.440860,1.612047,0.006923,0.643814,1.494688,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.440860,1.612047,0.006923,0.643814,1.494688,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.440860,1.612047,0.006923,0.643814,1.494688,0
扩展网格_止损-5|止盈9|强势阈值0.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.440860,1.612047,0.006923,0.643814,1.494688,0
扩展网格_止损-4|止盈10|强势阈值2.0|强势参考d0|最多D5|转弱阈值-1(可成交),93,0.473118,1.431878,0.006916,0.643217,1.479739,0
扩展网格_止损-4|止盈10|强势阈值2.0|强势参考d0|最多D5|转弱阈值0(可成交),93,0.473118,1.431878,0.006916,0.643217,1.479739,0
扩展网格_止损-4|止盈9|强势阈值0.0|强势参考d0|最多D5|转弱阈值1(可成交),93,0.397849,1.904206,0.006911,0.642737,1.433884,0
扩展网格_止损-4|止盈9|强势阈值0.0|强势参考d0|最多D4|转弱阈值1(可成交),93,0.397849,1.904206,0.006911,0.642737,1.433884,0
扩展网格_止损-4|止盈12|强势阈值0.0|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.483871,1.357833,0.006911,0.642715,1.440293,0
扩展网格_止损-3|止盈6|强势阈值1.0|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.473118,1.425427,0.006910,0.642620,1.503353,0
扩展网格_止损-3|止盈6|强势阈值1.0|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.473118,1.425427,0.006910,0.642620,1.503353,0
扩展网格_止损-4|止盈9|强势阈值0.0|强势参考d0|最多D3|转弱阈值-1(可成交),93,0.397849,1.896985,0.006905,0.642165,1.424085,0
扩展网格_止损-4|止盈9|强势阈值1.0|强势参考d0|最多D3|转弱阈值-2(可成交),93,0.408602,1.822892,0.006904,0.642026,1.427028,0
扩展网格_止损-3|止盈8|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.494624,1.315126,0.006903,0.641982,1.502537,0
扩展网格_止损-3|止盈8|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.494624,1.315126,0.006903,0.641982,1.502537,0
扩展网格_止损-4|止盈12|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.483871,1.357486,0.006903,0.641950,1.439919,0
扩展网格_止损-4|止盈6|强势阈值0.5|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.483871,1.357406,0.006901,0.641772,1.489524,0
扩展网格_止损-4|止盈6|强势阈值0.5|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.483871,1.357406,0.006901,0.641772,1.489524,0
扩展网格_止损-3|止盈9|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.494624,1.313428,0.006895,0.641274,1.507574,0
扩展网格_止损-7|止盈10|强势阈值0.0|强势参考d0|最多D5|转弱阈值-2(可成交),93,0.387097,1.994637,0.006893,0.641087,1.419660,0
扩展网格_止损-3|止盈8|强势阈值0.5|强势参考prev_close|最多D2|转弱阈值-2(可成交),93,0.505376,1.259899,0.006892,0.640952,1.517804,0
扩展网格_止损-3|止盈8|强势阈值0.5|强势参考prev_close|最多D2|转弱阈值1(可成交),93,0.505376,1.259899,0.006892,0.640952,1.517804,0
扩展网格_止损-3|止盈8|强势阈值0.5|强势参考prev_close|最多D2|转弱阈值0(可成交),93,0.505376,1.259899,0.006892,0.640952,1.517804,0
扩展网格_止损-3|止盈8|强势阈值0.5|强势参考prev_close|最多D2|转弱阈值-1(可成交),93,0.505376,1.259899,0.006892,0.640952,1.517804,0
扩展网格_止损-3|止盈10|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值-2(可成交),93,0.483871,1.369632,0.006891,0.640909,1.492071,0
扩展网格_止损-3|止盈10|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.483871,1.369632,0.006891,0.640909,1.492071,0
扩展网格_止损-3|止盈8|强势阈值0.0|强势参考d0|最多D4|转弱阈值-2(可成交),93,0.354839,2.265784,0.006889,0.640722,1.419050,0
扩展网格_止损-3|止盈8|强势阈值1.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.494624,1.308768,0.006888,0.640605,1.500862,0
扩展网格_止损-4|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.473118,1.430468,0.006886,0.640367,1.494379,0
扩展网格_止损-4|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.473118,1.430468,0.006886,0.640367,1.494379,0
扩展网格_止损-4|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.473118,1.430468,0.006886,0.640367,1.494379,0
扩展网格_止损-4|止盈10|强势阈值2.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.473118,1.430468,0.006886,0.640367,1.494379,0
网格_止损-4|强势0|兑现6(可成交),93,0.440860,1.600039,0.006880,0.639851,1.485616,0
扩展网格_止损-4|止盈6|强势阈值0.0|强势参考d0|最多D2|转弱阈值-1(可成交),93,0.440860,1.600039,0.006880,0.639851,1.485616,0
扩展网格_止损-4|止盈6|强势阈值0.0|强势参考d0|最多D2|转弱阈值-2(可成交),93,0.440860,1.600039,0.006880,0.639851,1.485616,0
扩展网格_止损-4|止盈6|强势阈值0.0|强势参考d0|最多D2|转弱阈值1(可成交),93,0.440860,1.600039,0.006880,0.639851,1.485616,0
扩展网格_止损-4|止盈6|强势阈值0.0|强势参考d0|最多D2|转弱阈值0(可成交),93,0.440860,1.600039,0.006880,0.639851,1.485616,0
扩展网格_止损-3|止盈12|强势阈值1.0|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.473118,1.424068,0.006880,0.639820,1.449479,0
扩展网格_止损-4|止盈9|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.516129,1.207918,0.006878,0.639625,1.502194,0
扩展网格_止损-4|止盈9|强势阈值2.0|强势参考prev_close|最多D4|转弱阈值0(可成交),93,0.516129,1.207918,0.006878,0.639625,1.502194,0
扩展网格_止损-4|止盈10|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.505376,1.246447,0.006868,0.638709,1.477125,0
扩展网格_止损-6|止盈9|强势阈值2.0|强势参考prev_close|最多D5|转弱阈值-2(可成交),93,0.516129,1.210573,0.006866,0.638570,1.500695,0
扩展网格_止损-3|止盈10|强势阈值0.0|强势参考prev_close|最多D5|转弱阈值0(可成交),93,0.494624,1.313348,0.006861,0.638091,1.486969,0
扩展网格_止损-3|止盈9|强势阈值0.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.494624,1.307396,0.006855,0.637544,1.495704,0
扩展网格_止损-4|止盈9|强势阈值2.0|强势参考prev_close|最多D3|转弱阈值-1(可成交),93,0.505376,1.253637,0.006846,0.636724,1.494775,0
扩展网格_止损-3|止盈9|强势阈值0.5|强势参考prev_close|最多D3|转弱阈值-2(可成交),93,0.483871,1.363081,0.006844,0.636525,1.491819,0
